"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",59,770,890,960,970,1200,1200,1400,1700,1700
"GET gold-1",54,800,820,860,910,1000,1100,1400,1700,1700
"Total",113,800,850,910,960,1100,1200,1400,1700,1700
