"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",25,2400,2500,2900,3000,3100,3200,4700,4700,4700
"GET silver-1",26,2200,2400,2900,3000,3300,3800,4700,4700,4700
"Total",51,2300,2400,2900,3000,3100,3800,4700,4700,4700
