"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",52,980,1700,2000,2000,2300,3500,4300,4400,4400
"GET silver-1",51,950,1800,2000,2000,2300,2900,4200,4500,4500
"Total",103,970,1700,2000,2000,2300,2900,4300,4400,4500
