"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",21,2900,2900,2900,3100,3100,3200,3200,3200,3200
"Total",21,2900,2900,2900,3100,3100,3200,3200,3200,3200
