"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",23,2300,2500,2800,3000,3600,4300,5000,5000,5000
"GET gold-1",22,2500,2800,2900,2900,3400,3600,4200,4200,4200
"GET gold-2",21,2600,2800,2800,3500,4000,4000,4400,4400,4400
"GET gold-3",22,2600,3000,3200,3200,4100,4100,4400,4400,4400
"Total",88,2500,2800,2900,3200,4000,4200,4400,5000,5000
