"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",196,55,71,110,610,1200,1300,1500,3000,3000
"GET silver-1",196,55,71,110,620,1200,1300,1500,2900,2900
"Total",392,55,71,110,620,1200,1300,1500,2900,3000
