"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",341,47,58,64,70,620,1100,1100,1200,1600
"GET silver-1",344,45,58,65,78,630,1100,1100,1200,1600
"Total",685,46,58,64,74,630,1100,1100,1200,1600
