"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",95,70,200,1000,1700,2100,2400,2800,3800,3800
"GET silver-1",98,79,110,1300,1700,2000,2600,3800,3800,3800
"Total",193,73,150,1100,1700,2000,2400,2800,3800,3800
