"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",9,5600,6500,7000,8200,8800,8800,8800,8800,8800
"GET silver-1",9,5700,5700,6500,7100,8300,8300,8300,8300,8300
"GET silver-2",9,6000,6100,6400,7700,8000,8000,8000,8000,8000
"GET silver-3",10,5900,6600,6900,8000,8400,8400,8400,8400,8400
"GET silver-4",9,6300,6300,7800,8200,8700,8700,8700,8700,8700
"Total",46,5900,6500,7000,7700,8200,8400,8800,8800,8800
