"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",17,4000,4300,4700,4800,6200,7500,7500,7500,7500
"GET silver-1",17,3200,4500,4700,5100,6400,8400,8400,8400,8400
"GET silver-2",17,3500,4400,4500,4800,6100,6600,6600,6600,6600
"GET silver-3",17,3200,4500,4500,4700,5800,6100,6100,6100,6100
"GET silver-4",17,3000,4500,4600,4800,6300,8900,8900,8900,8900
"GET silver-5",17,3600,4400,4600,4700,6000,6300,6300,6300,6300
"GET silver-6",17,3500,4400,4900,5100,6300,7700,7700,7700,7700
"GET silver-7",17,3300,4400,4500,4800,6300,6800,6800,6800,6800
"GET silver-8",17,3600,4300,4400,4800,6200,7200,7200,7200,7200
"GET silver-9",17,3300,4400,4800,5000,6400,8100,8100,8100,8100
"Total",170,3300,4400,4700,4900,6100,6400,7700,8400,8900
