"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",33,1900,1900,1900,2000,2100,2100,2700,2700,2700
"GET silver-1",33,1800,1900,1900,2000,2000,2200,2300,2300,2300
"GET silver-2",33,1900,1900,2000,2000,2000,2100,2100,2100,2100
"GET silver-3",33,1900,1900,2000,2000,2000,2000,2200,2200,2200
"GET silver-4",33,1900,1900,2000,2000,2000,2100,2100,2100,2100
"GET silver-5",33,1900,1900,2000,2000,2000,2100,2100,2100,2100
"GET silver-6",33,1800,1900,1900,2000,2000,2100,2400,2400,2400
"GET silver-7",33,1900,2000,2000,2000,2000,2100,2100,2100,2100
"GET silver-8",33,1800,1900,1900,2000,2000,2100,2300,2300,2300
"GET silver-9",34,1900,1900,1900,2000,2100,2100,2100,2100,2100
"Total",331,1900,1900,2000,2000,2000,2100,2100,2300,2700
