"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",30,2100,2100,2200,2300,2400,2400,2500,2500,2500
"GET gold-1",31,1900,2000,2100,2100,2300,2700,2700,2700,2700
"GET gold-2",30,2000,2100,2300,2300,2400,2400,2900,2900,2900
"GET gold-3",28,2100,2200,2300,2400,2600,2700,2800,2800,2800
"GET gold-4",31,2000,2100,2200,2300,2400,2600,2800,2800,2800
"Total",150,2000,2100,2200,2300,2400,2600,2800,2800,2900
