"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",30,2000,2000,2100,2100,2500,3500,4100,4100,4100
"GET silver-1",30,2000,2000,2100,2200,3200,3400,3600,3600,3600
"GET silver-2",30,2000,2000,2000,2100,2500,3300,4300,4300,4300
"GET silver-3",29,2000,2100,2100,2100,2900,3600,3700,3700,3700
"GET silver-4",30,2000,2000,2100,2100,3000,3500,4100,4100,4100
"GET silver-5",30,2000,2100,2100,2100,3000,3600,3700,3700,3700
"GET silver-6",30,2000,2000,2100,2100,2500,3100,3700,3700,3700
"GET silver-7",30,2000,2000,2100,2100,2700,3000,3600,3600,3600
"GET silver-8",30,2000,2000,2100,2200,3200,3300,3600,3600,3600
"GET silver-9",30,2000,2000,2000,2100,2700,3700,3900,3900,3900
"Total",299,2000,2000,2100,2100,2600,3500,3700,4100,4300
