"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",22,2200,2600,3400,3500,5300,5800,6900,6900,6900
"GET silver-1",23,2300,2500,3400,3400,4700,5000,5700,5700,5700
"GET silver-2",22,2100,2700,3200,3800,5200,5900,6300,6300,6300
"GET silver-3",23,2200,2900,3200,3200,4600,5700,5700,5700,5700
"GET silver-4",23,2400,2600,3000,3500,4700,5100,5700,5700,5700
"GET silver-5",22,2100,2700,3100,3600,5100,6000,6700,6700,6700
"GET silver-6",23,2000,2700,3000,3900,5000,6000,6100,6100,6100
"GET silver-7",23,2100,3000,3100,3300,4600,5800,5900,5900,5900
"GET silver-8",23,2100,2800,3200,3500,4900,5700,6000,6000,6000
"GET silver-9",23,2400,2700,2900,3500,4600,5400,5700,5700,5700
"Total",227,2200,2700,3100,3500,5000,5700,6000,6300,6900
