"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",39,1500,1700,1900,1900,2000,2100,2200,2200,2200
"GET gold-1",17,1800,2000,2000,2100,2100,2300,2300,2300,2300
"Total",56,1700,1800,2000,2000,2100,2100,2200,2300,2300
