"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",23,2300,2800,2800,2900,3400,3700,5500,5500,5500
"GET silver-1",23,2400,2500,2800,3000,3700,4200,4300,4300,4300
"GET silver-2",23,2600,2700,2800,2800,3100,3700,5900,5900,5900
"GET silver-3",23,2500,2700,2800,2900,3000,3700,6200,6200,6200
"GET silver-4",23,2500,2600,2700,2800,2900,3800,6500,6500,6500
"GET silver-5",23,2300,2800,2900,3000,3800,4100,4500,4500,4500
"GET silver-6",23,2300,2500,2900,3000,3800,4200,4300,4300,4300
"GET silver-7",23,2400,2800,2900,2900,3600,3800,5200,5200,5200
"GET silver-8",23,2300,2900,2900,2900,3800,3900,4800,4800,4800
"GET silver-9",24,2500,2600,2700,2700,3700,4000,4400,4400,4400
"Total",231,2400,2700,2800,2900,3700,4200,5200,5900,6500
