"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",355,48,56,61,65,940,1000,1000,1100,1200
"GET silver-1",359,46,56,61,65,950,1000,1000,1100,1200
"Total",714,46,56,61,65,950,1000,1000,1100,1200
