"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",34,1700,2100,2100,2100,2200,2400,2500,2500,2500
"GET gold-1",31,1900,2200,2300,2300,2400,2500,2500,2500,2500
"GET gold-2",32,1900,2100,2200,2200,2400,2500,2600,2600,2600
"GET gold-3",32,1900,2100,2200,2200,2400,2500,2700,2700,2700
"Total",129,1900,2100,2200,2200,2400,2500,2500,2600,2700
