"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",20,2300,3700,4500,4500,5700,6100,6100,6100,6100
"GET silver-1",20,2300,3500,4400,5100,5400,6200,6200,6200,6200
"GET silver-2",20,2500,3600,4300,4500,5200,5400,5400,5400,5400
"GET silver-3",20,2400,3500,4400,4900,5500,6100,6100,6100,6100
"GET silver-4",20,2400,3800,4700,4800,5400,5700,5700,5700,5700
"GET silver-5",20,2300,3700,4600,4700,5400,5400,5400,5400,5400
"GET silver-6",20,2400,3900,4700,4700,5400,5900,5900,5900,5900
"GET silver-7",20,2300,3200,4400,4900,5400,6700,6700,6700,6700
"Total",160,2300,3500,4400,4700,5200,5500,6100,6200,6700
