"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",34,1800,1800,1900,1900,2000,2000,2000,2000,2000
"GET gold-1",33,1800,1800,1800,1900,1900,1900,2100,2100,2100
"GET gold-2",34,1800,1800,1800,1900,1900,2100,2100,2100,2100
"GET gold-3",33,1800,1800,1900,1900,1900,2000,2000,2000,2000
"GET gold-4",33,1800,1800,1800,1900,2000,2000,2000,2000,2000
"GET gold-5",33,1700,1800,1800,1900,2000,2000,2000,2000,2000
"GET gold-6",33,1800,1800,1900,1900,1900,2000,2000,2000,2000
"GET gold-7",34,1800,1800,1900,1900,2000,2000,2100,2100,2100
"GET gold-8",33,1800,1800,1800,1800,2000,2000,2000,2000,2000
"GET gold-9",34,1700,1800,1900,1900,1900,2000,2000,2000,2000
"Total",334,1800,1800,1800,1900,1900,2000,2000,2100,2100
