"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",35,1000,2000,2300,2400,2600,6200,10000,10000,10000
"GET gold-1",33,1500,2000,2200,2400,3100,5300,6900,6900,6900
"GET gold-2",25,1800,2100,2400,3200,4400,6900,8500,8500,8500
"GET gold-3",35,1300,1800,1900,2000,2500,6000,6400,6400,6400
"GET gold-4",28,1500,1800,2200,2200,3300,7700,9300,9300,9300
"GET gold-5",41,1100,1700,1900,2000,2300,2800,5800,5800,5800
"GET gold-6",28,1600,2100,2300,2900,3600,6600,7200,7200,7200
"GET gold-7",39,990,1900,2100,2200,2800,4500,8400,8400,8400
"GET gold-8",32,1700,2000,2000,2000,2700,6100,10000,10000,10000
"GET gold-9",32,1300,1900,2300,2300,2500,7200,7700,7700,7700
"Total",328,1400,1900,2100,2300,2900,5800,7700,8500,10000
