"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",15,3800,4200,4600,4700,4700,5300,5300,5300,5300
"GET silver-1",14,4400,4700,4800,4900,5000,5200,5200,5200,5200
"GET silver-2",15,3700,4000,4500,4600,4600,5400,5400,5400,5400
"GET silver-3",15,4300,4500,4800,4900,5000,5000,5000,5000,5000
"GET silver-4",15,4000,4400,4400,4500,4700,5100,5100,5100,5100
"GET silver-5",14,4300,4600,4700,4900,5000,5200,5200,5200,5200
"GET silver-6",15,4400,4500,4600,4700,4800,4900,4900,4900,4900
"GET silver-7",15,4000,4300,4400,4600,4800,5000,5000,5000,5000
"GET silver-8",15,4400,4400,4700,4800,4800,5000,5000,5000,5000
"GET silver-9",15,4300,4500,4700,4700,4900,5000,5000,5000,5000
"Total",148,4100,4400,4600,4700,4900,5000,5200,5300,5400
