"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",21,2600,4100,4200,4300,4400,4400,4600,4600,4600
"GET silver-1",20,3100,3900,4200,4500,4600,5400,5400,5400,5400
"GET silver-2",20,2900,3800,4300,4500,4800,5600,5600,5600,5600
"GET silver-3",20,2800,4000,4300,4500,4900,5900,5900,5900,5900
"GET silver-4",21,2600,3900,4100,4400,4500,4500,4500,4500,4500
"GET silver-5",20,2800,4300,4400,4500,4600,6000,6000,6000,6000
"GET silver-6",21,2500,3600,4300,4400,4500,4500,4800,4800,4800
"GET silver-7",20,2600,4000,4400,4400,4500,5100,5100,5100,5100
"GET silver-8",20,3000,4000,4400,4400,4600,5300,5300,5300,5300
"GET silver-9",20,2800,4200,4300,4500,4700,6000,6000,6000,6000
"Total",203,2600,3900,4300,4400,4500,4700,5400,5900,6000
