"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",30,1900,2000,2000,2000,2000,2000,2000,2000,2000
"GET silver-1",31,1900,2000,2000,2000,2000,2000,2000,2000,2000
"GET silver-2",30,1900,2000,2000,2000,2000,2000,2000,2000,2000
"GET silver-3",30,1900,2000,2000,2000,2000,2000,2000,2000,2000
"GET silver-4",30,1900,2000,2000,2000,2000,2000,2200,2200,2200
"GET silver-5",30,1900,2000,2000,2000,2000,2000,2000,2000,2000
"GET silver-6",30,1900,2000,2000,2000,2000,2000,2100,2100,2100
"GET silver-7",30,1900,2000,2000,2000,2000,2000,2400,2400,2400
"GET silver-8",30,1900,2000,2000,2000,2000,2000,2300,2300,2300
"Total",271,1900,2000,2000,2000,2000,2000,2000,2200,2400
