"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",20,3100,3700,4200,4200,4700,5700,5700,5700,5700
"GET silver-1",20,2700,3900,4100,4200,4700,5000,5000,5000,5000
"GET silver-2",20,2500,4000,4100,4200,4700,5000,5000,5000,5000
"GET silver-3",21,2700,3700,3700,3800,4600,4600,4900,4900,4900
"GET silver-4",20,3200,3600,4200,4400,4700,5300,5300,5300,5300
"GET silver-5",20,2400,4000,4200,4200,4700,4800,4800,4800,4800
"GET silver-6",20,2700,3700,4200,4400,4700,5100,5100,5100,5100
"GET silver-7",20,2800,3700,4200,4400,4700,5000,5000,5000,5000
"GET silver-8",20,3200,3700,4100,4100,4700,5800,5800,5800,5800
"GET silver-9",20,3100,3900,4100,4400,4700,4700,4700,4700,4700
"Total",201,2700,3700,4100,4200,4700,4700,5000,5300,5800
