"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",47,1200,1400,1400,1500,1700,1800,2200,2200,2200
"GET gold-1",44,1400,1500,1500,1500,1600,1800,2100,2100,2100
"GET gold-2",46,1300,1400,1400,1500,1700,1800,2400,2400,2400
"GET gold-3",45,1400,1500,1500,1600,1600,1700,1800,1800,1800
"GET gold-4",44,1300,1400,1500,1600,1700,1900,3600,3600,3600
"GET gold-5",45,1300,1400,1500,1500,1600,1700,2000,2000,2000
"GET gold-6",45,1200,1400,1500,1600,1700,1800,2800,2800,2800
"GET gold-7",44,1300,1400,1500,1600,1700,1800,1900,1900,1900
"Total",360,1300,1400,1500,1500,1700,1800,2000,2400,3600
