"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","silver-0",8,0,6200,7121,4494,10098,19,0.14
"GET","silver-1",7,0,7200,7557,5293,11106,19,0.12
"GET","silver-2",7,0,7200,7663,5396,11842,19,0.12
"GET","silver-3",7,0,7000,7785,5426,12528,19,0.12
"None","Total",29,0,7200,7517,4494,12528,19,0.51
