sep=;
Time;cpu/usage_rate.sum;memory/usage.mean
2019-08-05T09:58:01.000Z;null;null
2019-08-05T09:58:02.000Z;null;null
2019-08-05T09:58:03.000Z;null;null
2019-08-05T09:58:04.000Z;null;null
2019-08-05T09:58:05.000Z;null;null
2019-08-05T09:58:06.000Z;null;null
2019-08-05T09:58:07.000Z;null;null
2019-08-05T09:58:08.000Z;null;null
2019-08-05T09:58:09.000Z;null;null
2019-08-05T09:58:10.000Z;null;null
2019-08-05T09:58:11.000Z;null;null
2019-08-05T09:58:12.000Z;null;null
2019-08-05T09:58:13.000Z;null;null
2019-08-05T09:58:14.000Z;null;null
2019-08-05T09:58:15.000Z;51;58429440
2019-08-05T09:58:16.000Z;null;null
2019-08-05T09:58:17.000Z;null;null
2019-08-05T09:58:18.000Z;null;null
2019-08-05T09:58:19.000Z;null;null
2019-08-05T09:58:20.000Z;null;null
2019-08-05T09:58:21.000Z;null;null
2019-08-05T09:58:22.000Z;null;null
2019-08-05T09:58:23.000Z;null;null
2019-08-05T09:58:24.000Z;null;null
2019-08-05T09:58:25.000Z;null;null
2019-08-05T09:58:26.000Z;null;null
2019-08-05T09:58:27.000Z;null;null
2019-08-05T09:58:28.000Z;null;null
2019-08-05T09:58:29.000Z;null;null
2019-08-05T09:58:30.000Z;39;58429440
2019-08-05T09:58:31.000Z;null;null
2019-08-05T09:58:32.000Z;null;null
2019-08-05T09:58:33.000Z;null;null
2019-08-05T09:58:34.000Z;null;null
2019-08-05T09:58:35.000Z;null;null
2019-08-05T09:58:36.000Z;null;null
2019-08-05T09:58:37.000Z;null;null
2019-08-05T09:58:38.000Z;null;null
2019-08-05T09:58:39.000Z;null;null
2019-08-05T09:58:40.000Z;null;null
2019-08-05T09:58:41.000Z;null;null
2019-08-05T09:58:42.000Z;null;null
2019-08-05T09:58:43.000Z;null;null
2019-08-05T09:58:44.000Z;null;null
2019-08-05T09:58:45.000Z;207;58515456
2019-08-05T09:58:46.000Z;null;null
2019-08-05T09:58:47.000Z;null;null
2019-08-05T09:58:48.000Z;null;null
2019-08-05T09:58:49.000Z;null;null
2019-08-05T09:58:50.000Z;null;null
2019-08-05T09:58:51.000Z;null;null
2019-08-05T09:58:52.000Z;null;null
2019-08-05T09:58:53.000Z;null;null
2019-08-05T09:58:54.000Z;null;null
2019-08-05T09:58:55.000Z;null;null
2019-08-05T09:58:56.000Z;null;null
2019-08-05T09:58:57.000Z;null;null
2019-08-05T09:58:58.000Z;null;null
2019-08-05T09:58:59.000Z;null;null
2019-08-05T09:59:00.000Z;48;58515456
2019-08-05T09:59:01.000Z;null;null
2019-08-05T09:59:02.000Z;null;null
2019-08-05T09:59:03.000Z;null;null
2019-08-05T09:59:04.000Z;null;null
2019-08-05T09:59:05.000Z;null;null
2019-08-05T09:59:06.000Z;null;null
2019-08-05T09:59:07.000Z;null;null
2019-08-05T09:59:08.000Z;null;null
2019-08-05T09:59:09.000Z;null;null
2019-08-05T09:59:10.000Z;null;null
2019-08-05T09:59:11.000Z;null;null
2019-08-05T09:59:12.000Z;null;null
2019-08-05T09:59:13.000Z;null;null
2019-08-05T09:59:14.000Z;null;null
2019-08-05T09:59:15.000Z;45;58554075.428571425
2019-08-05T09:59:16.000Z;null;null
2019-08-05T09:59:17.000Z;null;null
2019-08-05T09:59:18.000Z;null;null
2019-08-05T09:59:19.000Z;null;null
2019-08-05T09:59:20.000Z;null;null
2019-08-05T09:59:21.000Z;null;null
2019-08-05T09:59:22.000Z;null;null
2019-08-05T09:59:23.000Z;null;null
2019-08-05T09:59:24.000Z;null;null
2019-08-05T09:59:25.000Z;null;null
2019-08-05T09:59:26.000Z;null;null
2019-08-05T09:59:27.000Z;null;null
2019-08-05T09:59:28.000Z;null;null
2019-08-05T09:59:29.000Z;null;null
2019-08-05T09:59:30.000Z;147;58515456
2019-08-05T09:59:31.000Z;null;null
2019-08-05T09:59:32.000Z;null;null
2019-08-05T09:59:33.000Z;null;null
2019-08-05T09:59:34.000Z;null;null
2019-08-05T09:59:35.000Z;null;null
2019-08-05T09:59:36.000Z;null;null
2019-08-05T09:59:37.000Z;null;null
2019-08-05T09:59:38.000Z;null;null
2019-08-05T09:59:39.000Z;null;null
2019-08-05T09:59:40.000Z;null;null
2019-08-05T09:59:41.000Z;null;null
2019-08-05T09:59:42.000Z;null;null
2019-08-05T09:59:43.000Z;null;null
2019-08-05T09:59:44.000Z;null;null
2019-08-05T09:59:45.000Z;45;58515456
2019-08-05T09:59:46.000Z;null;null
2019-08-05T09:59:47.000Z;null;null
2019-08-05T09:59:48.000Z;null;null
2019-08-05T09:59:49.000Z;null;null
2019-08-05T09:59:50.000Z;null;null
2019-08-05T09:59:51.000Z;null;null
2019-08-05T09:59:52.000Z;null;null
2019-08-05T09:59:53.000Z;null;null
2019-08-05T09:59:54.000Z;null;null
2019-08-05T09:59:55.000Z;null;null
2019-08-05T09:59:56.000Z;null;null
2019-08-05T09:59:57.000Z;null;null
2019-08-05T09:59:58.000Z;null;null
2019-08-05T09:59:59.000Z;null;null
2019-08-05T10:00:00.000Z;45;58515456
2019-08-05T10:00:01.000Z;null;null
2019-08-05T10:00:02.000Z;null;null
2019-08-05T10:00:03.000Z;null;null
2019-08-05T10:00:04.000Z;null;null
2019-08-05T10:00:05.000Z;null;null
2019-08-05T10:00:06.000Z;null;null
2019-08-05T10:00:07.000Z;null;null
2019-08-05T10:00:08.000Z;null;null
2019-08-05T10:00:09.000Z;null;null
2019-08-05T10:00:10.000Z;null;null
2019-08-05T10:00:11.000Z;null;null
2019-08-05T10:00:12.000Z;null;null
2019-08-05T10:00:13.000Z;null;null
2019-08-05T10:00:14.000Z;null;null
2019-08-05T10:00:15.000Z;39;58996443.428571425
2019-08-05T10:00:16.000Z;null;null
2019-08-05T10:00:17.000Z;null;null
2019-08-05T10:00:18.000Z;null;null
2019-08-05T10:00:19.000Z;null;null
2019-08-05T10:00:20.000Z;null;null
2019-08-05T10:00:21.000Z;null;null
2019-08-05T10:00:22.000Z;null;null
2019-08-05T10:00:23.000Z;null;null
2019-08-05T10:00:24.000Z;null;null
2019-08-05T10:00:25.000Z;null;null
2019-08-05T10:00:26.000Z;null;null
2019-08-05T10:00:27.000Z;null;null
2019-08-05T10:00:28.000Z;null;null
2019-08-05T10:00:29.000Z;null;null
2019-08-05T10:00:30.000Z;45;58640091.428571425
2019-08-05T10:00:31.000Z;null;null
2019-08-05T10:00:32.000Z;null;null
2019-08-05T10:00:33.000Z;null;null
2019-08-05T10:00:34.000Z;null;null
2019-08-05T10:00:35.000Z;null;null
2019-08-05T10:00:36.000Z;null;null
2019-08-05T10:00:37.000Z;null;null
2019-08-05T10:00:38.000Z;null;null
2019-08-05T10:00:39.000Z;null;null
2019-08-05T10:00:40.000Z;null;null
2019-08-05T10:00:41.000Z;null;null
2019-08-05T10:00:42.000Z;null;null
2019-08-05T10:00:43.000Z;null;null
2019-08-05T10:00:44.000Z;null;null
2019-08-05T10:00:45.000Z;204;58504923.428571425
2019-08-05T10:00:46.000Z;null;null
2019-08-05T10:00:47.000Z;null;null
2019-08-05T10:00:48.000Z;null;null
2019-08-05T10:00:49.000Z;null;null
2019-08-05T10:00:50.000Z;null;null
2019-08-05T10:00:51.000Z;null;null
2019-08-05T10:00:52.000Z;null;null
2019-08-05T10:00:53.000Z;null;null
2019-08-05T10:00:54.000Z;null;null
2019-08-05T10:00:55.000Z;null;null
2019-08-05T10:00:56.000Z;null;null
2019-08-05T10:00:57.000Z;null;null
2019-08-05T10:00:58.000Z;null;null
2019-08-05T10:00:59.000Z;null;null
2019-08-05T10:01:00.000Z;39;58504923.428571425
2019-08-05T10:01:01.000Z;null;null
2019-08-05T10:01:02.000Z;null;null
2019-08-05T10:01:03.000Z;null;null
2019-08-05T10:01:04.000Z;null;null
2019-08-05T10:01:05.000Z;null;null
2019-08-05T10:01:06.000Z;null;null
2019-08-05T10:01:07.000Z;null;null
2019-08-05T10:01:08.000Z;null;null
2019-08-05T10:01:09.000Z;null;null
2019-08-05T10:01:10.000Z;null;null
2019-08-05T10:01:11.000Z;null;null
2019-08-05T10:01:12.000Z;null;null
2019-08-05T10:01:13.000Z;null;null
2019-08-05T10:01:14.000Z;null;null
2019-08-05T10:01:15.000Z;42;58511945.14285714
2019-08-05T10:01:16.000Z;null;null
2019-08-05T10:01:17.000Z;null;null
2019-08-05T10:01:18.000Z;null;null
2019-08-05T10:01:19.000Z;null;null
2019-08-05T10:01:20.000Z;null;null
2019-08-05T10:01:21.000Z;null;null
2019-08-05T10:01:22.000Z;null;null
2019-08-05T10:01:23.000Z;null;null
2019-08-05T10:01:24.000Z;null;null
2019-08-05T10:01:25.000Z;null;null
2019-08-05T10:01:26.000Z;null;null
2019-08-05T10:01:27.000Z;null;null
2019-08-05T10:01:28.000Z;null;null
2019-08-05T10:01:29.000Z;null;null
2019-08-05T10:01:30.000Z;45;58520722.28571428
2019-08-05T10:01:31.000Z;null;null
2019-08-05T10:01:32.000Z;null;null
2019-08-05T10:01:33.000Z;null;null
2019-08-05T10:01:34.000Z;null;null
2019-08-05T10:01:35.000Z;null;null
2019-08-05T10:01:36.000Z;null;null
2019-08-05T10:01:37.000Z;null;null
2019-08-05T10:01:38.000Z;null;null
2019-08-05T10:01:39.000Z;null;null
2019-08-05T10:01:40.000Z;null;null
2019-08-05T10:01:41.000Z;null;null
2019-08-05T10:01:42.000Z;null;null
2019-08-05T10:01:43.000Z;null;null
2019-08-05T10:01:44.000Z;null;null
2019-08-05T10:01:45.000Z;195;58856009.14285714
2019-08-05T10:01:46.000Z;null;null
2019-08-05T10:01:47.000Z;null;null
2019-08-05T10:01:48.000Z;null;null
2019-08-05T10:01:49.000Z;null;null
2019-08-05T10:01:50.000Z;null;null
2019-08-05T10:01:51.000Z;null;null
2019-08-05T10:01:52.000Z;null;null
2019-08-05T10:01:53.000Z;null;null
2019-08-05T10:01:54.000Z;null;null
2019-08-05T10:01:55.000Z;null;null
2019-08-05T10:01:56.000Z;null;null
2019-08-05T10:01:57.000Z;null;null
2019-08-05T10:01:58.000Z;null;null
2019-08-05T10:01:59.000Z;null;null
2019-08-05T10:02:00.000Z;51;58573385.14285714
2019-08-05T10:02:01.000Z;null;null
2019-08-05T10:02:02.000Z;null;null
2019-08-05T10:02:03.000Z;null;null
2019-08-05T10:02:04.000Z;null;null
2019-08-05T10:02:05.000Z;null;null
2019-08-05T10:02:06.000Z;null;null
2019-08-05T10:02:07.000Z;null;null
2019-08-05T10:02:08.000Z;null;null
2019-08-05T10:02:09.000Z;null;null
2019-08-05T10:02:10.000Z;null;null
2019-08-05T10:02:11.000Z;null;null
2019-08-05T10:02:12.000Z;null;null
2019-08-05T10:02:13.000Z;null;null
2019-08-05T10:02:14.000Z;null;null
2019-08-05T10:02:15.000Z;45;58573385.14285714
2019-08-05T10:02:16.000Z;null;null
2019-08-05T10:02:17.000Z;null;null
2019-08-05T10:02:18.000Z;null;null
2019-08-05T10:02:19.000Z;null;null
2019-08-05T10:02:20.000Z;null;null
2019-08-05T10:02:21.000Z;null;null
2019-08-05T10:02:22.000Z;null;null
2019-08-05T10:02:23.000Z;null;null
2019-08-05T10:02:24.000Z;null;null
2019-08-05T10:02:25.000Z;null;null
2019-08-05T10:02:26.000Z;null;null
2019-08-05T10:02:27.000Z;null;null
2019-08-05T10:02:28.000Z;null;null
2019-08-05T10:02:29.000Z;null;null
2019-08-05T10:02:30.000Z;39;58573385.14285714
2019-08-05T10:02:31.000Z;null;null
2019-08-05T10:02:32.000Z;null;null
2019-08-05T10:02:33.000Z;null;null
2019-08-05T10:02:34.000Z;null;null
2019-08-05T10:02:35.000Z;null;null
2019-08-05T10:02:36.000Z;null;null
2019-08-05T10:02:37.000Z;null;null
2019-08-05T10:02:38.000Z;null;null
2019-08-05T10:02:39.000Z;null;null
2019-08-05T10:02:40.000Z;null;null
2019-08-05T10:02:41.000Z;null;null
2019-08-05T10:02:42.000Z;null;null
2019-08-05T10:02:43.000Z;null;null
2019-08-05T10:02:44.000Z;null;null
2019-08-05T10:02:45.000Z;129;58582162.28571428
2019-08-05T10:02:46.000Z;null;null
2019-08-05T10:02:47.000Z;null;null
2019-08-05T10:02:48.000Z;null;null
2019-08-05T10:02:49.000Z;null;null
2019-08-05T10:02:50.000Z;null;null
2019-08-05T10:02:51.000Z;null;null
2019-08-05T10:02:52.000Z;null;null
2019-08-05T10:02:53.000Z;null;null
2019-08-05T10:02:54.000Z;null;null
2019-08-05T10:02:55.000Z;null;null
2019-08-05T10:02:56.000Z;null;null
2019-08-05T10:02:57.000Z;null;null
2019-08-05T10:02:58.000Z;null;null
2019-08-05T10:02:59.000Z;null;null
2019-08-05T10:03:00.000Z;36;58582162.28571428
2019-08-05T10:03:01.000Z;null;null
2019-08-05T10:03:02.000Z;null;null
2019-08-05T10:03:03.000Z;null;null
2019-08-05T10:03:04.000Z;null;null
2019-08-05T10:03:05.000Z;null;null
2019-08-05T10:03:06.000Z;null;null
2019-08-05T10:03:07.000Z;null;null
2019-08-05T10:03:08.000Z;null;null
2019-08-05T10:03:09.000Z;null;null
2019-08-05T10:03:10.000Z;null;null
2019-08-05T10:03:11.000Z;null;null
2019-08-05T10:03:12.000Z;null;null
2019-08-05T10:03:13.000Z;null;null
2019-08-05T10:03:14.000Z;null;null
2019-08-05T10:03:15.000Z;45;58631314.28571428
2019-08-05T10:03:16.000Z;null;null
2019-08-05T10:03:17.000Z;null;null
2019-08-05T10:03:18.000Z;null;null
2019-08-05T10:03:19.000Z;null;null
2019-08-05T10:03:20.000Z;null;null
2019-08-05T10:03:21.000Z;null;null
2019-08-05T10:03:22.000Z;null;null
2019-08-05T10:03:23.000Z;null;null
2019-08-05T10:03:24.000Z;null;null
2019-08-05T10:03:25.000Z;null;null
2019-08-05T10:03:26.000Z;null;null
2019-08-05T10:03:27.000Z;null;null
2019-08-05T10:03:28.000Z;null;null
2019-08-05T10:03:29.000Z;null;null
2019-08-05T10:03:30.000Z;114;75232402.28571428
2019-08-05T10:03:31.000Z;null;null
2019-08-05T10:03:32.000Z;null;null
2019-08-05T10:03:33.000Z;null;null
2019-08-05T10:03:34.000Z;null;null
2019-08-05T10:03:35.000Z;null;null
2019-08-05T10:03:36.000Z;null;null
2019-08-05T10:03:37.000Z;null;null
2019-08-05T10:03:38.000Z;null;null
2019-08-05T10:03:39.000Z;null;null
2019-08-05T10:03:40.000Z;null;null
2019-08-05T10:03:41.000Z;null;null
2019-08-05T10:03:42.000Z;null;null
2019-08-05T10:03:43.000Z;null;null
2019-08-05T10:03:44.000Z;null;null
2019-08-05T10:03:45.000Z;75;58661156.571428575
2019-08-05T10:03:46.000Z;null;null
2019-08-05T10:03:47.000Z;null;null
2019-08-05T10:03:48.000Z;null;null
2019-08-05T10:03:49.000Z;null;null
2019-08-05T10:03:50.000Z;null;null
2019-08-05T10:03:51.000Z;null;null
2019-08-05T10:03:52.000Z;null;null
2019-08-05T10:03:53.000Z;null;null
2019-08-05T10:03:54.000Z;null;null
2019-08-05T10:03:55.000Z;null;null
2019-08-05T10:03:56.000Z;null;null
2019-08-05T10:03:57.000Z;null;null
2019-08-05T10:03:58.000Z;null;null
2019-08-05T10:03:59.000Z;null;null
2019-08-05T10:04:00.000Z;45;58661156.571428575
2019-08-05T10:04:01.000Z;null;null
2019-08-05T10:04:02.000Z;null;null
2019-08-05T10:04:03.000Z;null;null
2019-08-05T10:04:04.000Z;null;null
2019-08-05T10:04:05.000Z;null;null
2019-08-05T10:04:06.000Z;null;null
2019-08-05T10:04:07.000Z;null;null
2019-08-05T10:04:08.000Z;null;null
2019-08-05T10:04:09.000Z;null;null
2019-08-05T10:04:10.000Z;null;null
2019-08-05T10:04:11.000Z;null;null
2019-08-05T10:04:12.000Z;null;null
2019-08-05T10:04:13.000Z;null;null
2019-08-05T10:04:14.000Z;null;null
2019-08-05T10:04:15.000Z;42;58740150.85714286
2019-08-05T10:04:16.000Z;null;null
2019-08-05T10:04:17.000Z;null;null
2019-08-05T10:04:18.000Z;null;null
2019-08-05T10:04:19.000Z;null;null
2019-08-05T10:04:20.000Z;null;null
2019-08-05T10:04:21.000Z;null;null
2019-08-05T10:04:22.000Z;null;null
2019-08-05T10:04:23.000Z;null;null
2019-08-05T10:04:24.000Z;null;null
2019-08-05T10:04:25.000Z;null;null
2019-08-05T10:04:26.000Z;null;null
2019-08-05T10:04:27.000Z;null;null
2019-08-05T10:04:28.000Z;null;null
2019-08-05T10:04:29.000Z;null;null
2019-08-05T10:04:30.000Z;45;58661156.571428575
2019-08-05T10:04:31.000Z;null;null
2019-08-05T10:04:32.000Z;null;null
2019-08-05T10:04:33.000Z;null;null
2019-08-05T10:04:34.000Z;null;null
2019-08-05T10:04:35.000Z;null;null
2019-08-05T10:04:36.000Z;null;null
2019-08-05T10:04:37.000Z;null;null
2019-08-05T10:04:38.000Z;null;null
2019-08-05T10:04:39.000Z;null;null
2019-08-05T10:04:40.000Z;null;null
2019-08-05T10:04:41.000Z;null;null
2019-08-05T10:04:42.000Z;null;null
2019-08-05T10:04:43.000Z;null;null
2019-08-05T10:04:44.000Z;null;null
2019-08-05T10:04:45.000Z;243;58659401.14285714
2019-08-05T10:04:46.000Z;null;null
2019-08-05T10:04:47.000Z;null;null
2019-08-05T10:04:48.000Z;null;null
2019-08-05T10:04:49.000Z;null;null
2019-08-05T10:04:50.000Z;null;null
2019-08-05T10:04:51.000Z;null;null
2019-08-05T10:04:52.000Z;null;null
2019-08-05T10:04:53.000Z;null;null
2019-08-05T10:04:54.000Z;null;null
2019-08-05T10:04:55.000Z;null;null
2019-08-05T10:04:56.000Z;null;null
2019-08-05T10:04:57.000Z;null;null
2019-08-05T10:04:58.000Z;null;null
2019-08-05T10:04:59.000Z;null;null
2019-08-05T10:05:00.000Z;36;58659401.14285714
2019-08-05T10:05:01.000Z;null;null
2019-08-05T10:05:02.000Z;null;null
2019-08-05T10:05:03.000Z;null;null
2019-08-05T10:05:04.000Z;null;null
2019-08-05T10:05:05.000Z;null;null
2019-08-05T10:05:06.000Z;null;null
2019-08-05T10:05:07.000Z;null;null
2019-08-05T10:05:08.000Z;null;null
2019-08-05T10:05:09.000Z;null;null
2019-08-05T10:05:10.000Z;null;null
2019-08-05T10:05:11.000Z;null;null
2019-08-05T10:05:12.000Z;null;null
2019-08-05T10:05:13.000Z;null;null
2019-08-05T10:05:14.000Z;null;null
2019-08-05T10:05:15.000Z;54;58764726.85714286
2019-08-05T10:05:16.000Z;null;null
2019-08-05T10:05:17.000Z;null;null
2019-08-05T10:05:18.000Z;null;null
2019-08-05T10:05:19.000Z;null;null
2019-08-05T10:05:20.000Z;null;null
2019-08-05T10:05:21.000Z;null;null
2019-08-05T10:05:22.000Z;null;null
2019-08-05T10:05:23.000Z;null;null
2019-08-05T10:05:24.000Z;null;null
2019-08-05T10:05:25.000Z;null;null
2019-08-05T10:05:26.000Z;null;null
2019-08-05T10:05:27.000Z;null;null
2019-08-05T10:05:28.000Z;null;null
2019-08-05T10:05:29.000Z;null;null
2019-08-05T10:05:30.000Z;42;58764726.85714286
2019-08-05T10:05:31.000Z;null;null
2019-08-05T10:05:32.000Z;null;null
2019-08-05T10:05:33.000Z;null;null
2019-08-05T10:05:34.000Z;null;null
2019-08-05T10:05:35.000Z;null;null
2019-08-05T10:05:36.000Z;null;null
2019-08-05T10:05:37.000Z;null;null
2019-08-05T10:05:38.000Z;null;null
2019-08-05T10:05:39.000Z;null;null
2019-08-05T10:05:40.000Z;null;null
2019-08-05T10:05:41.000Z;null;null
2019-08-05T10:05:42.000Z;null;null
2019-08-05T10:05:43.000Z;null;null
2019-08-05T10:05:44.000Z;null;null
2019-08-05T10:05:45.000Z;159;58769993.14285714
2019-08-05T10:05:46.000Z;null;null
2019-08-05T10:05:47.000Z;null;null
2019-08-05T10:05:48.000Z;null;null
2019-08-05T10:05:49.000Z;null;null
2019-08-05T10:05:50.000Z;null;null
2019-08-05T10:05:51.000Z;null;null
2019-08-05T10:05:52.000Z;null;null
2019-08-05T10:05:53.000Z;null;null
2019-08-05T10:05:54.000Z;null;null
2019-08-05T10:05:55.000Z;null;null
2019-08-05T10:05:56.000Z;null;null
2019-08-05T10:05:57.000Z;null;null
2019-08-05T10:05:58.000Z;null;null
2019-08-05T10:05:59.000Z;null;null
2019-08-05T10:06:00.000Z;0;58769993.14285714
2019-08-05T10:06:01.000Z;null;null
2019-08-05T10:06:02.000Z;null;null
2019-08-05T10:06:03.000Z;null;null
2019-08-05T10:06:04.000Z;null;null
2019-08-05T10:06:05.000Z;null;null
2019-08-05T10:06:06.000Z;null;null
2019-08-05T10:06:07.000Z;null;null
2019-08-05T10:06:08.000Z;null;null
2019-08-05T10:06:09.000Z;null;null
2019-08-05T10:06:10.000Z;null;null
2019-08-05T10:06:11.000Z;null;null
2019-08-05T10:06:12.000Z;null;null
2019-08-05T10:06:13.000Z;null;null
2019-08-05T10:06:14.000Z;null;null
2019-08-05T10:06:15.000Z;42;58769993.14285714
2019-08-05T10:06:16.000Z;null;null
2019-08-05T10:06:17.000Z;null;null
2019-08-05T10:06:18.000Z;null;null
2019-08-05T10:06:19.000Z;null;null
2019-08-05T10:06:20.000Z;null;null
2019-08-05T10:06:21.000Z;null;null
2019-08-05T10:06:22.000Z;null;null
2019-08-05T10:06:23.000Z;null;null
2019-08-05T10:06:24.000Z;null;null
2019-08-05T10:06:25.000Z;null;null
2019-08-05T10:06:26.000Z;null;null
2019-08-05T10:06:27.000Z;null;null
2019-08-05T10:06:28.000Z;null;null
2019-08-05T10:06:29.000Z;null;null
2019-08-05T10:06:30.000Z;33;58769993.14285714
2019-08-05T10:06:31.000Z;null;null
2019-08-05T10:06:32.000Z;null;null
2019-08-05T10:06:33.000Z;null;null
2019-08-05T10:06:34.000Z;null;null
2019-08-05T10:06:35.000Z;null;null
2019-08-05T10:06:36.000Z;null;null
2019-08-05T10:06:37.000Z;null;null
2019-08-05T10:06:38.000Z;null;null
2019-08-05T10:06:39.000Z;null;null
2019-08-05T10:06:40.000Z;null;null
2019-08-05T10:06:41.000Z;null;null
2019-08-05T10:06:42.000Z;null;null
2019-08-05T10:06:43.000Z;null;null
2019-08-05T10:06:44.000Z;null;null
2019-08-05T10:06:45.000Z;144;58680466.28571428
2019-08-05T10:06:46.000Z;null;null
2019-08-05T10:06:47.000Z;null;null
2019-08-05T10:06:48.000Z;null;null
2019-08-05T10:06:49.000Z;null;null
2019-08-05T10:06:50.000Z;null;null
2019-08-05T10:06:51.000Z;null;null
2019-08-05T10:06:52.000Z;null;null
2019-08-05T10:06:53.000Z;null;null
2019-08-05T10:06:54.000Z;null;null
2019-08-05T10:06:55.000Z;null;null
2019-08-05T10:06:56.000Z;null;null
2019-08-05T10:06:57.000Z;null;null
2019-08-05T10:06:58.000Z;null;null
2019-08-05T10:06:59.000Z;null;null
2019-08-05T10:07:00.000Z;48;58680466.28571428
2019-08-05T10:07:01.000Z;null;null
2019-08-05T10:07:02.000Z;null;null
2019-08-05T10:07:03.000Z;null;null
2019-08-05T10:07:04.000Z;null;null
2019-08-05T10:07:05.000Z;null;null
2019-08-05T10:07:06.000Z;null;null
2019-08-05T10:07:07.000Z;null;null
2019-08-05T10:07:08.000Z;null;null
2019-08-05T10:07:09.000Z;null;null
2019-08-05T10:07:10.000Z;null;null
2019-08-05T10:07:11.000Z;null;null
2019-08-05T10:07:12.000Z;null;null
2019-08-05T10:07:13.000Z;null;null
2019-08-05T10:07:14.000Z;null;null
2019-08-05T10:07:15.000Z;42;58680466.28571428
2019-08-05T10:07:16.000Z;null;null
2019-08-05T10:07:17.000Z;null;null
2019-08-05T10:07:18.000Z;null;null
2019-08-05T10:07:19.000Z;null;null
2019-08-05T10:07:20.000Z;null;null
2019-08-05T10:07:21.000Z;null;null
2019-08-05T10:07:22.000Z;null;null
2019-08-05T10:07:23.000Z;null;null
2019-08-05T10:07:24.000Z;null;null
2019-08-05T10:07:25.000Z;null;null
2019-08-05T10:07:26.000Z;null;null
2019-08-05T10:07:27.000Z;null;null
2019-08-05T10:07:28.000Z;null;null
2019-08-05T10:07:29.000Z;null;null
2019-08-05T10:07:30.000Z;48;58680466.28571428
2019-08-05T10:07:31.000Z;null;null
2019-08-05T10:07:32.000Z;null;null
2019-08-05T10:07:33.000Z;null;null
2019-08-05T10:07:34.000Z;null;null
2019-08-05T10:07:35.000Z;null;null
2019-08-05T10:07:36.000Z;null;null
2019-08-05T10:07:37.000Z;null;null
2019-08-05T10:07:38.000Z;null;null
2019-08-05T10:07:39.000Z;null;null
2019-08-05T10:07:40.000Z;null;null
2019-08-05T10:07:41.000Z;null;null
2019-08-05T10:07:42.000Z;null;null
2019-08-05T10:07:43.000Z;null;null
2019-08-05T10:07:44.000Z;null;null
2019-08-05T10:07:45.000Z;216;58683977.14285714
2019-08-05T10:07:46.000Z;null;null
2019-08-05T10:07:47.000Z;null;null
2019-08-05T10:07:48.000Z;null;null
2019-08-05T10:07:49.000Z;null;null
2019-08-05T10:07:50.000Z;null;null
2019-08-05T10:07:51.000Z;null;null
2019-08-05T10:07:52.000Z;null;null
2019-08-05T10:07:53.000Z;null;null
2019-08-05T10:07:54.000Z;null;null
2019-08-05T10:07:55.000Z;null;null
2019-08-05T10:07:56.000Z;null;null
2019-08-05T10:07:57.000Z;null;null
2019-08-05T10:07:58.000Z;null;null
2019-08-05T10:07:59.000Z;null;null
2019-08-05T10:08:00.000Z;39;58683977.14285714
2019-08-05T10:08:01.000Z;null;null
2019-08-05T10:08:02.000Z;null;null
2019-08-05T10:08:03.000Z;null;null
2019-08-05T10:08:04.000Z;null;null
2019-08-05T10:08:05.000Z;null;null
2019-08-05T10:08:06.000Z;null;null
2019-08-05T10:08:07.000Z;null;null
2019-08-05T10:08:08.000Z;null;null
2019-08-05T10:08:09.000Z;null;null
2019-08-05T10:08:10.000Z;null;null
2019-08-05T10:08:11.000Z;null;null
2019-08-05T10:08:12.000Z;null;null
2019-08-05T10:08:13.000Z;null;null
2019-08-05T10:08:14.000Z;null;null
2019-08-05T10:08:15.000Z;39;58462793.14285714
2019-08-05T10:08:16.000Z;null;null
2019-08-05T10:08:17.000Z;null;null
2019-08-05T10:08:18.000Z;null;null
2019-08-05T10:08:19.000Z;null;null
2019-08-05T10:08:20.000Z;null;null
2019-08-05T10:08:21.000Z;null;null
2019-08-05T10:08:22.000Z;null;null
2019-08-05T10:08:23.000Z;null;null
2019-08-05T10:08:24.000Z;null;null
2019-08-05T10:08:25.000Z;null;null
2019-08-05T10:08:26.000Z;null;null
2019-08-05T10:08:27.000Z;null;null
2019-08-05T10:08:28.000Z;null;null
2019-08-05T10:08:29.000Z;null;null
2019-08-05T10:08:30.000Z;48;58750683.428571425
2019-08-05T10:08:31.000Z;null;null
2019-08-05T10:08:32.000Z;null;null
2019-08-05T10:08:33.000Z;null;null
2019-08-05T10:08:34.000Z;null;null
2019-08-05T10:08:35.000Z;null;null
2019-08-05T10:08:36.000Z;null;null
2019-08-05T10:08:37.000Z;null;null
2019-08-05T10:08:38.000Z;null;null
2019-08-05T10:08:39.000Z;null;null
2019-08-05T10:08:40.000Z;null;null
2019-08-05T10:08:41.000Z;null;null
2019-08-05T10:08:42.000Z;null;null
2019-08-05T10:08:43.000Z;null;null
2019-08-05T10:08:44.000Z;null;null
2019-08-05T10:08:45.000Z;195;58752438.85714286
2019-08-05T10:08:46.000Z;null;null
2019-08-05T10:08:47.000Z;null;null
2019-08-05T10:08:48.000Z;null;null
2019-08-05T10:08:49.000Z;null;null
2019-08-05T10:08:50.000Z;null;null
2019-08-05T10:08:51.000Z;null;null
2019-08-05T10:08:52.000Z;null;null
2019-08-05T10:08:53.000Z;null;null
2019-08-05T10:08:54.000Z;null;null
