"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","gold-0",26,0,1600,2259,523,6562,19,0.45
"GET","gold-1",21,0,2300,2785,507,6696,19,0.36
"GET","gold-2",28,0,1600,2104,444,4952,19,0.48
"GET","gold-3",24,0,1500,2435,384,6815,19,0.41
"GET","gold-4",24,0,1500,2426,551,6638,19,0.41
"GET","gold-5",22,0,1800,2641,702,6711,19,0.38
"None","Total",145,0,1800,2420,384,6815,19,2.49
