"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",28,1800,1900,2600,3100,4000,4400,4400,4400,4400
"GET silver-1",28,1800,2100,2500,3100,3900,4300,4500,4500,4500
"Total",56,1800,1900,2500,3100,3900,4400,4400,4500,4500
