"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",75,780,830,860,910,1000,1100,1200,1400,1400
"GET gold-1",75,790,840,900,910,1000,1200,1300,1400,1400
"Total",150,780,830,880,910,1000,1100,1300,1400,1400
