"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",13,3800,5000,5400,6000,7500,7700,7700,7700,7700
"GET silver-1",13,4100,5100,5700,6300,6400,6600,6600,6600,6600
"GET silver-2",13,4300,5100,5700,6100,6500,6800,6800,6800,6800
"GET silver-3",13,3800,5400,5600,5700,7300,7600,7600,7600,7600
"GET silver-4",12,4100,5000,6100,6100,7000,8200,8200,8200,8200
"GET silver-5",13,4000,4700,6100,6100,6500,6600,6600,6600,6600
"GET silver-6",13,3900,5000,5000,6100,7800,7900,7900,7900,7900
"GET silver-7",13,3700,5400,5700,5700,7000,7400,7400,7400,7400
"GET silver-8",13,4200,5200,5600,5900,6800,7000,7000,7000,7000
"Total",116,3900,5100,5700,6100,6800,7500,7800,7900,8200
