"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",14,4500,4600,4800,4900,5200,5700,5700,5700,5700
"GET silver-1",14,4500,4600,4700,4800,5000,6400,6400,6400,6400
"GET silver-2",15,4300,4600,4700,4800,5300,5400,5400,5400,5400
"GET silver-3",14,4500,4700,4700,4800,5100,6800,6800,6800,6800
"GET silver-4",15,4200,4600,4700,4800,5100,5300,5300,5300,5300
"GET silver-5",14,4500,4700,4700,4900,5000,6200,6200,6200,6200
"GET silver-6",14,4600,4600,4700,4800,5000,6600,6600,6600,6600
"GET silver-7",14,4500,4700,4700,4700,5000,7100,7100,7100,7100
"GET silver-8",14,4500,4600,4800,4900,5100,6000,6000,6000,6000
"GET silver-9",14,4500,4700,4800,4800,4800,7300,7300,7300,7300
"Total",142,4500,4600,4700,4800,5100,5700,6800,7100,7300
