"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",14,4500,4600,4700,4800,5900,8200,8200,8200,8200
"GET silver-1",14,4500,4700,5000,5100,5700,7900,7900,7900,7900
"GET silver-2",14,4600,4700,4900,4900,5700,7300,7300,7300,7300
"GET silver-3",15,3800,4600,5100,5100,5200,6700,6700,6700,6700
"GET silver-4",14,4400,4600,4700,5100,5900,8100,8100,8100,8100
"GET silver-5",14,4500,4600,5100,5100,5800,8000,8000,8000,8000
"GET silver-6",15,4200,4600,5200,5200,5400,6500,6500,6500,6500
"GET silver-7",14,4400,4700,4900,5400,5500,8400,8400,8400,8400
"GET silver-8",14,4500,4700,5000,5000,5400,6800,6800,6800,6800
"GET silver-9",14,4300,4700,4800,4900,5600,7000,7000,7000,7000
"Total",142,4400,4700,4900,5100,5700,6800,8100,8200,8400
