"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",13,3800,4500,4500,6000,7200,12000,12000,12000,12000
"GET silver-1",13,3800,4500,4500,6000,7200,11000,11000,11000,11000
"Total",26,3800,4500,4500,6000,7200,11000,12000,12000,12000
