"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",3,15000,15000,25000,25000,25000,25000,25000,25000,25000
"GET gold-1",3,15000,15000,18000,18000,18000,18000,18000,18000,18000
"GET gold-2",3,15000,15000,21000,21000,21000,21000,21000,21000,21000
"GET gold-3",3,20000,20000,20000,20000,20000,20000,20000,20000,20000
"GET gold-4",3,15000,15000,27000,27000,27000,27000,27000,27000,27000
"GET gold-5",3,14000,14000,23000,23000,23000,23000,23000,23000,23000
"GET gold-6",3,16000,16000,22000,22000,22000,22000,22000,22000,22000
"GET gold-7",4,15000,15000,17000,17000,17000,17000,17000,17000,17000
"GET gold-8",3,16000,16000,24000,24000,24000,24000,24000,24000,24000
"GET gold-9",3,16000,16000,28000,28000,28000,28000,28000,28000,28000
"Total",31,15000,17000,20000,21000,24000,27000,28000,28000,28000
