"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",19,3000,3200,3500,3500,3800,4100,4100,4100,4100
"GET gold-1",19,3000,3100,3100,3300,3600,4200,4200,4200,4200
"Total",38,3000,3100,3300,3500,3800,4100,4200,4200,4200
