"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",22,2500,2600,2800,2800,4200,5300,6400,6400,6400
"GET silver-1",23,2400,2700,2900,2900,4400,4600,4700,4700,4700
"GET silver-2",22,2400,2800,2900,3000,4400,4600,4800,4800,4800
"GET silver-3",23,2400,2500,2800,2900,4300,4700,5000,5000,5000
"GET silver-4",23,2400,2500,2900,3000,4200,4800,5200,5200,5200
"GET silver-5",22,2500,2600,2800,2900,4100,5500,6300,6300,6300
"GET silver-6",23,2500,2600,2600,3000,4100,4700,5600,5600,5600
"GET silver-7",22,2400,2800,2800,2900,4300,4600,4900,4900,4900
"GET silver-8",23,2400,2500,2800,2900,4500,4600,4800,4800,4800
"GET silver-9",23,2300,2600,2700,3000,3900,4700,5900,5900,5900
"Total",226,2400,2600,2800,2900,4400,4800,5500,5900,6400
