"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",22,1900,3100,4500,4700,5100,5300,5500,5500,5500
"GET silver-1",22,2200,3300,3400,4000,5200,5500,5500,5500,5500
"GET silver-2",22,2400,3300,3400,3800,5200,5500,5600,5600,5600
"GET silver-3",22,2100,3200,3700,4400,5200,5500,5500,5500,5500
"GET silver-4",22,2000,3300,3500,4200,5100,5500,5700,5700,5700
"GET silver-5",22,1900,3100,4200,4500,5200,5300,5500,5500,5500
"GET silver-6",22,1800,2800,4600,4900,5100,5200,5500,5500,5500
"GET silver-7",23,1700,3300,3600,3900,5100,5200,5600,5600,5600
"GET silver-8",22,1900,3300,4000,4400,5200,5300,5600,5600,5600
"GET silver-9",22,1900,3200,4400,4600,5100,5200,5500,5500,5500
"Total",221,1900,3200,3700,4500,5200,5500,5500,5600,5700
