"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",16,3800,4000,4200,4200,5400,6000,6000,6000,6000
"GET silver-1",16,3700,4000,4200,4200,5400,6000,6000,6000,6000
"Total",32,3700,4000,4200,4200,5400,6000,6000,6000,6000
