"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",42,1400,1500,1600,1700,2200,2200,2500,2500,2500
"GET gold-1",35,1500,1700,2100,2400,2600,3100,3500,3500,3500
"GET gold-2",38,1400,1800,1900,2000,2400,2600,3500,3500,3500
"GET gold-3",43,1300,1400,1600,1900,2100,2600,3600,3600,3600
"GET gold-4",42,1400,1500,1600,1700,2200,2300,2500,2500,2500
"GET gold-5",34,1500,1700,1900,2000,2700,3100,4700,4700,4700
"GET gold-6",38,1400,1800,2100,2200,2900,3200,3900,3900,3900
"GET gold-7",38,1500,1700,1700,1800,2500,2600,3100,3100,3100
"GET gold-8",36,1400,1600,1800,2000,2800,3700,4400,4400,4400
"GET gold-9",43,1400,1500,1600,1700,2100,2200,2400,2400,2400
"Total",389,1400,1600,1800,1900,2400,2600,3300,3700,4700
