"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",32,1800,1900,2000,2000,2000,2100,2100,2100,2100
"GET gold-1",32,1800,1900,1900,1900,2000,2100,2200,2200,2200
"GET gold-2",32,1800,1900,1900,2000,2000,2100,2100,2100,2100
"GET gold-3",33,1800,1900,1900,1900,2000,2100,2100,2100,2100
"GET gold-4",32,1900,1900,1900,1900,2000,2100,2100,2100,2100
"GET gold-5",32,1800,1900,1900,1900,2000,2100,2100,2100,2100
"GET gold-6",32,1800,1900,1900,2000,2000,2100,2100,2100,2100
"GET gold-7",33,1800,1900,1900,2000,2000,2100,2100,2100,2100
"GET gold-8",32,1800,1900,1900,2000,2000,2100,2100,2100,2100
"GET gold-9",33,1800,1900,1900,1900,2000,2100,2100,2100,2100
"Total",323,1800,1900,1900,2000,2000,2100,2100,2100,2200
