"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",10,6100,6600,6600,7000,7400,7400,7400,7400,7400
"GET silver-1",9,6100,6300,7600,7800,8000,8000,8000,8000,8000
"GET silver-2",10,6000,6200,7300,7900,8200,8200,8200,8200,8200
"GET silver-3",10,5800,6500,7200,7400,7900,7900,7900,7900,7900
"Total",39,5800,6500,7200,7400,7900,8000,8200,8200,8200
