"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",36,1300,1700,2400,2700,4300,4800,4900,4900,4900
"GET gold-1",27,1700,2400,2700,3100,5900,6400,6400,6400,6400
"GET gold-2",29,1100,2300,2600,3000,5500,6400,6500,6500,6500
"GET gold-3",39,1200,1600,1900,2300,3400,4400,6100,6100,6100
"GET gold-4",28,1600,2300,2900,3000,5100,6200,6300,6300,6300
"GET gold-5",37,1000,1600,2200,2700,3300,6300,6600,6600,6600
"GET gold-6",33,1200,1800,1900,2400,4300,5600,6700,6700,6700
"GET gold-7",36,1100,1700,1900,2700,4200,6000,6500,6500,6500
"Total",265,1200,1800,2400,2700,4300,5600,6400,6500,6700
