"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",34,1700,1900,1900,2200,2400,2600,3000,3000,3000
"GET gold-1",35,1600,1800,1900,1900,2200,2600,2800,2800,2800
"GET gold-2",34,1700,1800,1900,2000,2100,2400,2500,2500,2500
"GET gold-3",32,1700,1800,1900,2100,2500,3100,3900,3900,3900
"GET gold-4",35,1600,1900,1900,2000,2200,2600,3000,3000,3000
"GET gold-5",32,1800,1900,2000,2000,2700,3000,3900,3900,3900
"GET gold-6",35,1700,1800,1900,1900,2000,2900,3000,3000,3000
"GET gold-7",33,1700,1900,1900,2100,2600,3000,3600,3600,3600
"GET gold-8",35,1700,1800,1800,1900,2100,2500,2800,2800,2800
"GET gold-9",35,1700,1800,1900,2000,2100,2300,2400,2400,2400
"Total",340,1700,1800,1900,2000,2300,2600,3000,3100,3900
