"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",28,2000,2300,2300,2400,3500,3600,4300,4300,4300
"GET silver-1",29,1900,2200,2200,2200,3200,3800,4500,4500,4500
"GET silver-2",29,1800,2200,2300,2300,3000,3700,4100,4100,4100
"GET silver-3",28,2100,2200,2300,2400,3500,3600,4200,4200,4200
"GET silver-4",29,1900,2200,2200,2400,3400,3400,3900,3900,3900
"GET silver-5",28,1800,2200,2300,2300,3600,3700,4400,4400,4400
"GET silver-6",29,2000,2100,2200,2400,3400,3700,4000,4000,4000
"GET silver-7",28,1700,2300,2300,2400,3600,3600,4300,4300,4300
"Total",228,1900,2200,2300,2300,3400,3700,4200,4300,4500
