"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",34,1700,1900,2000,2000,2100,2200,2600,2600,2600
"GET gold-1",33,1700,2000,2100,2200,2200,2400,2400,2400,2400
"GET gold-2",34,1700,1900,2000,2000,2100,2300,2300,2300,2300
"Total",101,1700,1900,2000,2000,2200,2300,2400,2400,2600
