"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",68,110,1700,1800,1900,2200,2500,3400,3600,3600
"GET silver-1",68,110,1600,1800,1900,2200,2500,3300,3700,3700
"Total",136,110,1600,1800,1900,2200,2500,3400,3600,3700
