"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",9,4300,4300,4800,5000,22000,22000,22000,22000,22000
"GET silver-1",9,4100,4300,4700,4800,22000,22000,22000,22000,22000
"Total",18,4300,4300,4800,4800,22000,22000,22000,22000,22000
