"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",98,91,230,1500,1600,1700,2100,2600,2600,2600
"GET silver-1",98,91,200,1500,1600,2000,2300,2700,3000,3000
"Total",196,91,210,1500,1600,1800,2200,2600,2700,3000
