"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",37,1600,1700,1800,2000,2200,2300,2300,2300,2300
"GET gold-1",35,1500,1800,1900,2300,2500,2600,3000,3000,3000
"GET gold-2",36,1600,1800,2000,2100,2300,2600,3100,3100,3100
"GET gold-3",38,1500,1800,1900,2000,2100,2600,2600,2600,2600
"GET gold-4",33,1700,2000,2100,2400,2600,2800,3000,3000,3000
"GET gold-5",34,1600,2000,2100,2200,2300,3100,3100,3100,3100
"GET gold-6",36,1600,1700,2100,2100,2300,2600,2800,2800,2800
"GET gold-7",36,1500,1700,2000,2000,2400,3000,3200,3200,3200
"GET gold-8",39,1500,1600,1900,2000,2300,2400,2700,2700,2700
"GET gold-9",34,1600,1900,1900,2200,2900,3400,4300,4300,4300
"Total",358,1600,1800,2000,2100,2400,2600,3000,3100,4300
