"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",143,65,90,190,1200,1500,1800,2600,2900,3400
"GET silver-1",144,69,90,200,750,1600,1900,2600,2800,3300
"Total",287,66,90,190,870,1600,1800,2600,2900,3400
