"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","silver-0",1,1,30000,30439,30439,30439,0,0.03
"GET","silver-1",1,1,30000,30186,30186,30186,0,0.03
"GET","silver-2",1,1,31000,30871,30871,30871,0,0.03
"GET","silver-3",1,1,31000,30679,30679,30679,0,0.03
"None","Total",4,4,30000,30543,30186,30871,0,0.13
