"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",150,270,410,550,670,700,720,1100,1100,1400
"GET silver-1",152,260,390,520,670,700,720,950,1200,1400
"Total",302,260,400,520,670,700,720,1000,1100,1400
