"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",36,1500,1700,1900,2000,2500,3000,3100,3100,3100
"GET gold-1",37,1400,1600,1800,2300,2600,3000,3100,3100,3100
"GET gold-2",33,1700,1900,2300,2400,2800,3000,3200,3200,3200
"GET gold-3",35,1600,1900,2000,2100,2700,3200,3400,3400,3400
"GET gold-4",42,1300,1500,1700,1800,2200,2700,3000,3000,3000
"GET gold-5",33,1600,2000,2200,2300,2600,3400,3500,3500,3500
"Total",216,1500,1800,1900,2100,2600,3000,3200,3400,3500
