"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",85,510,910,920,930,970,1000,1300,1500,1500
"GET silver-1",86,530,900,920,930,990,1000,1200,1300,1300
"Total",171,520,900,920,930,970,1000,1200,1300,1500
