"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",33,1800,1800,1900,1900,2000,2600,2700,2700,2700
"GET gold-1",31,1800,1900,2000,2000,2500,2600,2600,2600,2600
"GET gold-2",33,1800,1800,1900,2000,2100,2900,3500,3500,3500
"GET gold-3",30,1800,1900,2000,2100,3000,3300,3600,3600,3600
"GET gold-4",32,1800,1900,1900,1900,2100,3000,3600,3600,3600
"GET gold-5",33,1800,1900,1900,2000,2200,2600,2700,2700,2700
"GET gold-6",33,1700,1800,1900,2000,2100,2200,2600,2600,2600
"GET gold-7",32,1800,1800,1900,1900,2400,2600,2800,2800,2800
"GET gold-8",34,1700,1800,1900,1900,2000,2100,2400,2400,2400
"GET gold-9",31,1800,1900,1900,2000,2100,3200,3300,3300,3300
"Total",322,1800,1900,1900,2000,2200,2600,3000,3300,3600
