"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",65,110,1600,1800,1900,2400,2700,3300,3900,3900
"GET silver-1",70,97,1300,1700,1800,2200,2700,3900,3900,3900
"Total",135,97,1600,1800,1800,2200,2700,3900,3900,3900
