"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",32,1900,1900,2000,2000,2000,2100,2100,2100,2100
"GET gold-1",31,1900,1900,1900,2000,2000,2200,2200,2200,2200
"GET gold-10",31,1900,1900,2000,2000,2100,2100,2100,2100,2100
"GET gold-2",31,1900,2000,2000,2000,2100,2100,2100,2100,2100
"GET gold-3",31,1900,2000,2000,2000,2000,2100,2100,2100,2100
"GET gold-4",32,1900,1900,2000,2000,2000,2100,2100,2100,2100
"GET gold-5",32,1900,1900,2000,2000,2100,2100,2100,2100,2100
"GET gold-6",31,1900,1900,2000,2000,2000,2100,2100,2100,2100
"GET gold-7",32,1900,1900,2000,2000,2100,2100,2100,2100,2100
"GET gold-8",31,1900,2000,2000,2000,2000,2100,2100,2100,2100
"GET gold-9",31,1900,1900,2000,2000,2000,2100,2100,2100,2100
"Total",345,1900,1900,2000,2000,2100,2100,2100,2100,2200
