"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",40,1500,1500,1500,1500,1600,1600,1700,1700,1700
"GET gold-1",41,1500,1500,1500,1500,1600,1600,1800,1800,1800
"GET gold-2",41,1400,1500,1500,1500,1600,1700,1700,1700,1700
"GET gold-3",42,1400,1500,1500,1500,1600,1600,1800,1800,1800
"GET gold-4",42,1400,1500,1500,1500,1600,1600,1700,1700,1700
"GET gold-5",41,1400,1500,1500,1500,1600,1600,1700,1700,1700
"GET gold-6",42,1400,1500,1500,1500,1600,1600,1800,1800,1800
"GET gold-7",41,1500,1500,1500,1500,1500,1600,1800,1800,1800
"Total",330,1400,1500,1500,1500,1600,1600,1700,1800,1800
