"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",41,1500,1500,1500,1500,1600,1600,1800,1800,1800
"GET gold-1",39,1500,1500,1500,1600,1600,1700,1700,1700,1700
"GET gold-2",40,1500,1500,1600,1600,1600,1700,1700,1700,1700
"GET gold-3",40,1500,1500,1500,1600,1600,1700,1700,1700,1700
"GET gold-4",40,1500,1500,1500,1600,1700,1700,1800,1800,1800
"GET gold-5",41,1500,1500,1500,1600,1600,1600,1700,1700,1700
"GET gold-6",40,1500,1500,1500,1600,1600,1700,1800,1800,1800
"GET gold-7",41,1500,1500,1500,1500,1600,1600,1700,1700,1700
"Total",322,1500,1500,1500,1600,1600,1700,1700,1700,1800
