"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",26,2100,2500,2900,3400,3900,4300,4900,4900,4900
"GET silver-1",26,2000,2700,3000,3000,3900,4300,5300,5300,5300
"GET silver-2",26,1900,2800,3000,3100,3800,4100,5700,5700,5700
"GET silver-3",26,2200,2500,2900,3400,3700,4500,4800,4800,4800
"GET silver-4",26,2000,2800,3200,3400,3900,3900,4600,4600,4600
"GET silver-5",25,1700,2200,3200,3500,4100,4300,6100,6100,6100
"GET silver-6",26,2100,2700,2900,3000,3900,4300,5200,5200,5200
"GET silver-7",25,1800,2200,3000,3500,4200,4200,6300,6300,6300
"GET silver-8",26,2000,2800,3000,3000,4000,4200,5400,5400,5400
"GET silver-9",25,2000,2800,2900,3500,4000,4100,5900,5900,5900
"Total",257,2000,2500,3000,3400,3900,4300,5300,5900,6300
