"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",24,1900,2200,2400,2700,2800,2900,2900,2900,2900
"Total",24,1900,2200,2400,2700,2800,2900,2900,2900,2900
