"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",32,1800,1900,1900,1900,2000,2300,4400,4400,4400
"GET silver-1",33,1800,1900,1900,1900,2100,2200,3900,3900,3900
"GET silver-2",32,1800,1900,1900,1900,2000,2200,4600,4600,4600
"GET silver-3",32,1800,1900,1900,1900,2100,2300,4000,4000,4000
"GET silver-4",32,1800,1900,1900,1900,2000,2300,4000,4000,4000
"GET silver-5",32,1800,1900,1900,1900,2100,2200,4000,4000,4000
"GET silver-6",33,1800,1900,1900,1900,2100,2200,3900,3900,3900
"GET silver-7",32,1800,1900,1900,1900,2100,2300,4100,4100,4100
"GET silver-8",32,1800,1900,1900,1900,2100,2300,4100,4100,4100
"GET silver-9",32,1900,1900,1900,1900,2000,2200,4500,4500,4500
"Total",322,1800,1900,1900,1900,2100,2200,4000,4100,4600
